C. S. Kaplan,Steven E. Benzley
Himanshu Gupta,Steven E. Benzley
Mark T. de Berg,Steven E. Benzley
D. G. Kelly,Steven E. Benzley
C. S. Rafferty,Steven E. Benzley
Christos D. Zaroliagis,Steven E. Benzley
M. Bezem,Steven E. Benzley
A. Josefczyk,Steven E. Benzley
Alejandro Lopez-Ortiz,Steven E. Benzley
J.-Y. Fourquet,Steven E. Benzley
J. P. Walsh,Steven E. Benzley
Karl Abrahamson,Steven E. Benzley
S. Cohn-Vossen,Steven E. Benzley
E.-C. Chang,Steven E. Benzley
J. Cox,Steven E. Benzley
C. Jones,Steven E. Benzley
D. Kim,Steven E. Benzley
M. L. Fredman,Steven E. Benzley
N. Silver,Steven E. Benzley
Joel W. Burdick,Steven E. Benzley
S.-H. Lee,Steven E. Benzley
D. A. Keim,Steven E. Benzley
G. Delott,Steven E. Benzley
Darka Mioc,Steven E. Benzley
Lutz Kettner,Steven E. Benzley
M. Reid-Miller,Steven E. Benzley
J. Wolff von Gudenberg,Steven E. Benzley
Ravi Krishna Kolluri,Steven E. Benzley
Yinyu Ye,Steven E. Benzley
W. Maas,Steven E. Benzley
J. W. Lee,Steven E. Benzley
B. McKay,Steven E. Benzley
W. Gutjahr,Steven E. Benzley
Rene Schott,Steven E. Benzley
S. Huddleston,Steven E. Benzley
L. Joskowicz,Steven E. Benzley
S. Salza,Steven E. Benzley
D. Tallot,Steven E. Benzley
K. Hauck,Steven E. Benzley
Jurgen Teich,Steven E. Benzley
J. Bochnak,Steven E. Benzley
H. Blum,Steven E. Benzley
S. K. Parui,Steven E. Benzley
M. R. Brown,Steven E. Benzley
Daniel A. Spielman,Steven E. Benzley
B. Baker,Steven E. Benzley
S. Rajasekaran,Steven E. Benzley
Karl Merkley,Steven E. Benzley
Supriya Biswas,Steven E. Benzley
M. Muller,Steven E. Benzley
P. Ramanan,Steven E. Benzley
J. K. Dixon,Steven E. Benzley
X. Zhang,Steven E. Benzley
Th. Chadzelek,Steven E. Benzley
P. Naggar,Steven E. Benzley
Timothy M. Y. Chan,Steven E. Benzley
Melody Donoso,Steven E. Benzley
E. Bakker,Steven E. Benzley
Sandy Irani,Steven E. Benzley
R. Bajcsy,Steven E. Benzley
Maw Shang Chang,Steven E. Benzley
Y. Ke,Steven E. Benzley
A. V. Goldberg,Steven E. Benzley
S. A. Plotkin,Steven E. Benzley
Peter M. Remmele,Steven E. Benzley
Martin Dlouhy,Steven E. Benzley
X. J. Shen,Steven E. Benzley
Stefan Thome,Steven E. Benzley
J. Miller,Steven E. Benzley
L. Lopez-Buriek,Steven E. Benzley
J. Zhu,Steven E. Benzley
Jyh-Jong Fu,Steven E. Benzley
D. Handke,Steven E. Benzley
M. Klazar,Steven E. Benzley
S. Wimer,Steven E. Benzley
Brian L. Evans,Steven E. Benzley
N. Sarnak,Steven E. Benzley
Bernard Faverjon,Steven E. Benzley
S. Mukherjee,Steven E. Benzley
V. Sarin,Steven E. Benzley
R. Grinwald,Steven E. Benzley
V. Bistiolas,Steven E. Benzley
Paolo Penna,Steven E. Benzley
Vijay Karamcheti,Steven E. Benzley
T. Brinkhoff,Steven E. Benzley
J.-M. Tang,Steven E. Benzley
D. A. Dobkin,Steven E. Benzley
S. Ullman,Steven E. Benzley
T. R. Henry,Steven E. Benzley
Markus Welsch,Steven E. Benzley
H.-W. Shen,Steven E. Benzley
C. E. Veni Madhavan,Steven E. Benzley
U. Maydell,Steven E. Benzley
T. Greer,Steven E. Benzley
Gregory D. Sjaardema,Steven E. Benzley
R. Olshen,Steven E. Benzley
P. M. B. Vitanyi,Steven E. Benzley
C. S. Helvig,Steven E. Benzley
W. Wright,Steven E. Benzley
R. G. Karlsson,Steven E. Benzley
H. Jaouni,Steven E. Benzley
D. Naddor,Steven E. Benzley
G. Reinelt,Steven E. Benzley
A. R. Condal,Steven E. Benzley
M. R. Kramer,Steven E. Benzley
D. Wilkins,Steven E. Benzley
S. R. Das,Steven E. Benzley
W. Shi,Steven E. Benzley
Michael Formann,Steven E. Benzley
G. Georgakopoulos,Steven E. Benzley
M. R. Henzinger,Steven E. Benzley
R. J. Walker,Steven E. Benzley
J. H. Hellerstein,Steven E. Benzley
Johannes A. La Poutre,Steven E. Benzley
Jean Ponce,Steven E. Benzley
J. Mark Keila,Steven E. Benzley
S. Jones,Steven E. Benzley
W. D. Jones,Steven E. Benzley
A. Frank van der Stappen,Steven E. Benzley
Michel Schmitt,Steven E. Benzley
V. G. Polimenis,Steven E. Benzley
D. Giammarresi,Steven E. Benzley
S. Parker,Steven E. Benzley
J. Valdes,Steven E. Benzley
D. Silver,Steven E. Benzley
A. Lazanas,Steven E. Benzley
S.-H. Hong,Steven E. Benzley
W. J. Bouma,Steven E. Benzley
F. R. Hsu,Steven E. Benzley
Juliette Leblond,Steven E. Benzley
?? Sands,Steven E. Benzley
G. D. Abrams,Steven E. Benzley
E. L. Robertson,Steven E. Benzley
M. Maresca,Steven E. Benzley
P. Kearney,Steven E. Benzley
G. Yuval,Steven E. Benzley
G. A. Klanderman,Steven E. Benzley
P. Raghawan,Steven E. Benzley
Mariette Yvinec,Steven E. Benzley
Bernard Mourrain,Steven E. Benzley
M. Schkolnick,Steven E. Benzley
J. Doellner,Steven E. Benzley
K. Culik,Steven E. Benzley
J. Wein,Steven E. Benzley
N. Mayya,Steven E. Benzley
B. Fruhwirth,Steven E. Benzley
C. C. Chang,Steven E. Benzley
K. Yeap,Steven E. Benzley
Nen-Fu Huang,Steven E. Benzley
M. Bellare,Steven E. Benzley
M. Spann,Steven E. Benzley
Mark Babikov,Steven E. Benzley
Biliana Kaneva,Steven E. Benzley
R. Jayaraman,Steven E. Benzley
M. Philips,Steven E. Benzley
M. G. Diaz,Steven E. Benzley
M. W. Du,Steven E. Benzley
Jean-Pierre Merlet,Steven E. Benzley
Antonio Leonforte,Steven E. Benzley
Peter Murdoch,Steven E. Benzley
Kam-Hing Lee,Steven E. Benzley
Noel Walkington,Steven E. Benzley
Thomas Odenthal,Steven E. Benzley
Frank Da,Steven E. Benzley
Stefano Leonardi,Steven E. Benzley
M. J. Laszlo,Steven E. Benzley
Irena Pashchenko,Steven E. Benzley
H.-L. Cheng,Steven E. Benzley
G. Haring,Steven E. Benzley
S. Kareti,Steven E. Benzley
Klaus Kursawe,Steven E. Benzley
S. D. Cohen,Steven E. Benzley
B. Romney,Steven E. Benzley
D. P. Bertsekas,Steven E. Benzley
I. Fudos,Steven E. Benzley
J. Lucas,Steven E. Benzley
V. G. Ajjanagadde,Steven E. Benzley
Reinhard Hainz,Steven E. Benzley
H. Hirukawa,Steven E. Benzley
Frank Bartling,Steven E. Benzley
D. Hoey,Steven E. Benzley
M. Beccaria,Steven E. Benzley
S. B. Navathe,Steven E. Benzley
Allan R. Wilks,Steven E. Benzley
C. J. O'Keefe,Steven E. Benzley
J. S. Schwarz,Steven E. Benzley
J. Friedel,Steven E. Benzley
E. B. Baum,Steven E. Benzley
E. H. William,Steven E. Benzley
M. Handy,Steven E. Benzley
S. Bhanji,Steven E. Benzley
H. Y. Shin,Steven E. Benzley
J. L. Szwarcfiter,Steven E. Benzley
N. Ayache,Steven E. Benzley
L. Furlani,Steven E. Benzley
R. Kaye,Steven E. Benzley
Y.-T. Ching,Steven E. Benzley
Hermann Jung,Steven E. Benzley
J. J. M. Tan,Steven E. Benzley
S. Heep,Steven E. Benzley
W. R. Oakes,Steven E. Benzley
H. P. Katseff,Steven E. Benzley
D. Haken,Steven E. Benzley
R. Wilber,Steven E. Benzley
P. N. Klein,Steven E. Benzley
The Smith Problem Solving Group,Steven E. Benzley
D. Bruschi,Steven E. Benzley
A. Gajentaan,Steven E. Benzley
A. Blumer,Steven E. Benzley
M. Baldwin,Steven E. Benzley
M. Hirsch,Steven E. Benzley
Christoph A. Hipke,Steven E. Benzley
U. Meyer,Steven E. Benzley
J. C. Cavendish,J. C. Cavendish
David A. Field,J. C. Cavendish
Warren D. Smith,J. C. Cavendish
Igor Rivin,J. C. Cavendish
William H. Frey,J. C. Cavendish
D. Field,J. C. Cavendish
Thomas W. Nehl,J. C. Cavendish
P. Lemke,J. C. Cavendish
S. P. Marin,J. C. Cavendish
C. D. Hodgson,J. C. Cavendish
R. Klette,R. Klette
K. Vob,R. Klette
A. Hubler,R. Klette
T. Creutzburg,R. Klette
Ondrej Sykora,R. Klette
Laszlo A. Szekely,R. Klette
A. A. Kooshesh,R. Klette
Bernard M. E. Moret,R. Klette
J. Saia,R. Klette
Farhad Shahrokhi,R. Klette
Janos Pach,R. Klette
D. G. Larman,R. Klette
Srinivas Doddi,R. Klette
Madhav V. Marathe,R. Klette
R. Sundaram,R. Klette
Mario Szegedy,R. Klette
Carsten Lund,R. Klette
S. Goldwasser,R. Klette
Hristo N. Djidjev,R. Klette
D. J. Rosenkrantz,R. Klette
S. S. Ravi,R. Klette
G. K. Tayi,R. Klette
G. Ewald,R. Klette
J. Torocsik,R. Klette
Geza Toth,R. Klette
L. Yu,R. Klette
E. Sontag,R. Klette
H. J. Sussmann,R. Klette
E. Sonatg,R. Klette
K. Voss,R. Klette
K. Diks,R. Klette
B. S. Chlebus,R. Klette
R. Ravi,R. Klette
Goran Konjevod,R. Klette
A. Russel,R. Klette
Gyula Karolyi,R. Klette
Imrich Vrto,R. Klette
R. E. Stearns,R. Klette
P. M. Lewis,R. Klette
J. Komlos,R. Klette
G. Tusnady,R. Klette
A. T. Holle,R. Klette
G. Tang,R. Klette
Ali R. Boroujerdi,R. Klette
C. A. Rogers,R. Klette
Gyorgy Csizmadia,R. Klette
Naveen Garg,R. Klette
H. D. Shapiro,R. Klette
Zhixiang Chen,R. Klette
J. A. Guevara,R. Klette
M. Collins,R. Klette
V. Radhakrishnan,R. Klette
Miroslaw Kowaluk,R. Klette
E. V. Krishnamurthy,R. Klette
G. Kos,R. Klette
H. Breu,R. Klette
G. E. Pantziou,R. Klette
P. T. Metaxas,R. Klette
Torsten Thiele,R. Klette
H. B. Hunt,R. Klette
P. A. Bloniarz,R. Klette
Andy Mirzaian,R. Klette
W. A. Stahel,W. A. Stahel
Peter J. Rousseeuw,W. A. Stahel
David M. Mount,W. A. Stahel
Y. Teng,W. A. Stahel
Enrico Puppo,W. A. Stahel
I. Beichl,W. A. Stahel
Y. Ansel Teng,W. A. Stahel
Daniel DeMenthon,W. A. Stahel
Larry S. Davis,W. A. Stahel
T. Ling,W. A. Stahel
Mary-Anne K. Posenau,W. A. Stahel
L. Davis,W. A. Stahel
Y. Yacoob,W. A. Stahel
A. W. Roscoe,W. A. Stahel
Paola Magillo,W. A. Stahel
Leila de Floriani,W. A. Stahel
P. Jeanne,W. A. Stahel
George Nagy,W. A. Stahel
C. Shen,W. A. Stahel
S. Mehta,W. A. Stahel
S. Ansaldi,W. A. Stahel
Thomas Kao,W. A. Stahel
?? Chen,W. A. Stahel
A. M. Leroy,W. A. Stahel
P. Cignoni,W. A. Stahel
Sunil Arya,W. A. Stahel
Christine D. Piatko,W. A. Stahel
Ida Ruts,W. A. Stahel
Anja Struyf,W. A. Stahel
F. E. Sullivan,W. A. Stahel
A. L. Peressini,W. A. Stahel
T. C. Kao,W. A. Stahel
G. D. Knott,W. A. Stahel
Angela Y. Wu,W. A. Stahel
Alan Saalfeld,W. A. Stahel
Claudio Montani,W. A. Stahel
Riccardo Scateni,W. A. Stahel
O. Narayan,W. A. Stahel
A. Y. Yu,W. A. Stahel
A. Wu,W. A. Stahel
E. Jou,W. A. Stahel
L. S. Davies,W. A. Stahel
T. Y. Kong,W. A. Stahel
H. Flanders,W. A. Stahel
Saibal Banerjee,W. A. Stahel
Caterina Pienovi,W. A. Stahel
F. R. Hampel,W. A. Stahel
Elisabetta Bruzzone,W. A. Stahel
R. Melter,W. A. Stahel
M. Benedikt,W. A. Stahel
Nathan S. Netanyahu,W. A. Stahel
Mia Hubert,W. A. Stahel
Roberto Scopigno,W. A. Stahel
S. Kambhampati,W. A. Stahel
P. Marzano,W. A. Stahel
Carl W. Gable,W. A. Stahel
D. Allen,W. A. Stahel
E. M. Ronchetti,W. A. Stahel
M. Mukherjee,W. A. Stahel
A. Athavale,W. A. Stahel
M. Bertolotto,W. A. Stahel
Michael Murphy,W. A. Stahel
J. J. Uhl,W. A. Stahel
Tapas Kanungo,W. A. Stahel
Ruth Silverman,W. A. Stahel
H. Nair,W. A. Stahel
Bianca Falcidieno,W. A. Stahel
L. Kaufman,W. A. Stahel
S. Chandran,W. A. Stahel
R. Frucht,R. Frucht
H. S. M. Coxeter,R. Frucht
W. O. J. Moser,R. Frucht
P. Borwein,R. Frucht
L. M. Kelly,R. Frucht
M. Newborn,R. Frucht
M. Ajtai,R. Frucht
E. Szemeredi,R. Frucht
F. R. K. Chang,R. Frucht
D. L. Powers,R. Frucht
S. L. Greitzer,R. Frucht
G. Katona,R. Frucht
Y.-J. Tseng,Y.-J. Tseng
S. Joshi,Y.-J. Tseng
L. L. Deneen,Y.-J. Tseng
G. M. Shute,Y.-J. Tseng
C. D. Thomborson,Y.-J. Tseng
L. Carter,Y.-J. Tseng
B. Alpern,Y.-J. Tseng
M. Snir,Y.-J. Tseng
C. Kruskal,Y.-J. Tseng
J. B. Rosen,Y.-J. Tseng
G. L. Xue,Y.-J. Tseng
P. E. Sweeney,Y.-J. Tseng
J. B. Dezell,Y.-J. Tseng
P. M. Pardalos,Y.-J. Tseng
L. Rudolph,Y.-J. Tseng
Eugene Fiume,Y.-J. Tseng
E. Feig,Y.-J. Tseng
A. K. Chandra,Y.-J. Tseng
D. S. Hirschberg,Y.-J. Tseng
F. K. Zadeck,Y.-J. Tseng
R. Hoover,Y.-J. Tseng
C. P. Kruskal,Y.-J. Tseng
E. R. Paternoster,Y.-J. Tseng
D. J. Volper,Y.-J. Tseng
M. D. Katz,Y.-J. Tseng
R. Newell,R. Newell
M. E. Newell,R. Newell
C. H. Sequin,R. Newell
A. L. Sangiovanni-Vincentelli,R. Newell
H. Shin,R. Newell
T. Sancha,R. Newell
Seth J. Teller,R. Newell
Satyan Coorg,R. Newell
Thomas A. Funkhouser,R. Newell
T. M. Murali,R. Newell
P. R. Wensley,R. Newell
S. McMains,R. Newell
Shih-Chuan Hung,Shih-Chuan Hung
Ronald I. Greenberg,Shih-Chuan Hung
C. E. Leiserson,Shih-Chuan Hung
C. Stein,Shih-Chuan Hung
Ronald L. Rivest,Shih-Chuan Hung
Ron Y. Pinter,Shih-Chuan Hung
B. M. Maggs,Shih-Chuan Hung
C. A. Phillips,Shih-Chuan Hung
R. W. Floyd,Shih-Chuan Hung
Manuel Blum,Shih-Chuan Hung
Ronitt Rubinfeld,Shih-Chuan Hung
V. Pratt,Shih-Chuan Hung
S. J. Smith,Shih-Chuan Hung
Jau-Der Shih,Shih-Chuan Hung
C. G. Plaxton,Shih-Chuan Hung
R. E. Cypher,Shih-Chuan Hung
J. L. C. Sanz,Shih-Chuan Hung
W.-E. Blanz,Shih-Chuan Hung
Mona Singh,Shih-Chuan Hung
F. Miller Maley,Shih-Chuan Hung
Robert Lupton,Shih-Chuan Hung
Marco Zagha,Shih-Chuan Hung
Jay Sipelstein,Shih-Chuan Hung
Siddhartha Chatterjee,Shih-Chuan Hung
Guy E. Blelloch,Shih-Chuan Hung
Jonathan C. Hardwick,Shih-Chuan Hung
Margrit Betke,Shih-Chuan Hung
T. H. Cormen,Shih-Chuan Hung
L. Hyafil,Shih-Chuan Hung
A. Shamir,Shih-Chuan Hung
J. P. Tremblay,J. P. Tremblay
P. G. Sorenson,J. P. Tremblay
J. A. Wald,J. P. Tremblay
C. J. Colbourn,J. P. Tremblay
David S. Johnson,J. P. Tremblay
S. L. Hakimi,J. P. Tremblay
Edward F. Schmeichel,J. P. Tremblay
Martine Labbe,J. P. Tremblay
J. D. Ullmann,J. P. Tremblay
Ronald L. Graham,J. P. Tremblay
B. Gao,J. P. Tremblay
Z.-C. Liu,J. P. Tremblay
Alexander I. Barvinok,J. P. Tremblay
Gerhard J. Woeginger,J. P. Tremblay
Rudiger Rudolf,J. P. Tremblay
Bettina Klinz,J. P. Tremblay
E. E. Rothberg,J. P. Tremblay
L. A. McGeoch,J. P. Tremblay
M. S. Manasse,J. P. Tremblay
D. D. Sleator,J. P. Tremblay
F. R. K. Chung,J. P. Tremblay
F. K. Hwang,J. P. Tremblay
D. S. Richards,J. P. Tremblay
G. Y. Ting,J. P. Tremblay
Oren Patashnik,J. P. Tremblay
B. L. Rothschild,J. P. Tremblay
E. G. Straus,J. P. Tremblay
Ding-Zhu Du,J. P. Tremblay
Q. Feng,J. P. Tremblay
F. D. Hwang,J. P. Tremblay
Y.-M. Chen,J. P. Tremblay
M. R. Garey,J. P. Tremblay
A. V. Aho,J. P. Tremblay
V. Capoyleas,J. P. Tremblay
Xiangping Chen,J. P. Tremblay
H. O. Pollak,J. P. Tremblay
Y. C. Yao,J. P. Tremblay
J. D. Ullman,J. P. Tremblay
Daoning Ying,J. P. Tremblay
M. Gardner,J. P. Tremblay
F. Chung,J. P. Tremblay
P. F. Dietz,J. P. Tremblay
P. Hell,J. P. Tremblay
S. Zhang,J. P. Tremblay
J. B. G. Frenk,J. P. Tremblay
M. Fidrich,J. P. Tremblay
Pawel Winter,J. P. Tremblay
Jack A. A. van der Veen,J. P. Tremblay
Rainer E. Burkard,J. P. Tremblay
Russell Woodroofe,J. P. Tremblay
Klaus Jansen,J. P. Tremblay
O. Kariv,J. P. Tremblay
Y. Zhang,J. P. Tremblay
Rene van Dal,J. P. Tremblay
S. C. Chao,J. P. Tremblay
Vladimir G. Deineko,J. P. Tremblay
F. Rendl,J. P. Tremblay
U. Pferschy,J. P. Tremblay
B. N. Clark,J. P. Tremblay
G. D. Song,J. P. Tremblay
Frank Hwang,J. P. Tremblay
J. F. Weng,J. P. Tremblay
L. B. Protsko,J. P. Tremblay
A. Rajaraman,J. P. Tremblay
V. Harinarayan,J. P. Tremblay
G. K. Kalisch,J. P. Tremblay
J. Csirik,J. P. Tremblay
J. Gromicho,J. P. Tremblay
A. Demers,J. P. Tremblay
D. Du,J. P. Tremblay
Donald E. Knuth,J. P. Tremblay
A. T. Jonassen,J. P. Tremblay
S. Louis Hakimi,J. P. Tremblay
D. A. Schaefer,J. P. Tremblay
P.-J. Wan,J. P. Tremblay
C. R. Crawford,C. R. Crawford
W. E. Lorensen,C. R. Crawford
J. A. Zarge,C. R. Crawford
William J. Schroeder,C. R. Crawford
Claudio T. Silva,C. R. Crawford
M. Gopi,C. R. Crawford
Shankar S. Krishnan,C. R. Crawford
A. Pattekar,C. R. Crawford
Yi-Jen Chiang,C. R. Crawford
T. Yang,C. R. Crawford
Esther M. Arkin,C. R. Crawford
Joseph S. B. Mitchell,C. R. Crawford
A. Meng,C. R. Crawford
Simeon Ntafos,C. R. Crawford
M. Tsoukalas,C. R. Crawford
Prasad Chalasani,C. R. Crawford
S. Vempala,C. R. Crawford
Laxmi P. Gewali,C. R. Crawford
S. Dey,C. R. Crawford
J. Sprinzak,C. R. Crawford
M. Werman,C. R. Crawford
A. Gualtieri,C. R. Crawford
Darren Erik Vengroff,C. R. Crawford
P. C. Kanellakis,C. R. Crawford
Sridhar Ramaswamy,C. R. Crawford
E. P. Preyss,C. R. Crawford
Steven S. Skiena,C. R. Crawford
F. Evans,C. R. Crawford
A. Varshney,C. R. Crawford
J. C. Xia,C. R. Crawford
L. Klein,C. R. Crawford
R. Freimer,C. R. Crawford
A. Shashua,C. R. Crawford
Atul Narkhede,C. R. Crawford
Dinesh Manocha,C. R. Crawford
Kenneth E. Hoff,C. R. Crawford
T.-C. Yang,C. R. Crawford
Sung Kwon Kim,C. R. Crawford
Kyung-Yong Chwa,C. R. Crawford
Sang-Min Park,C. R. Crawford
Satyandra K. Gupta,C. R. Crawford
Dana S. Nau,C. R. Crawford
S. N. Maheshwari,C. R. Crawford
Mark S. Shephard,C. R. Crawford
H. L. de Cougny,C. R. Crawford
M. A. Yerry,C. R. Crawford
R. Venkatasubramanian,C. R. Crawford
A. Cullum,C. R. Crawford
J. A. Lo,C. R. Crawford
Edward F. Grove,C. R. Crawford
Rakesh D. Barve,C. R. Crawford
R. Hassin,C. R. Crawford
S. Rubinstein,C. R. Crawford
A. E. Kaufman,C. R. Crawford
Daniel Cohen,C. R. Crawford
Roni Yagel,C. R. Crawford
K. H. Kim,C. R. Crawford
Martin Held,C. R. Crawford
C. Lee,C. R. Crawford
Yossi Azar,C. R. Crawford
Leah Epstein,C. R. Crawford
B. Garrett,C. R. Crawford
Avrim Blum,C. R. Crawford
D. Nath,C. R. Crawford
James T. Klosowski,C. R. Crawford
E. L. Wynters,C. R. Crawford
J. D. Cohen,C. R. Crawford
A. Lastra,C. R. Crawford
S. Kumar,C. R. Crawford
Cristian Mata,C. R. Crawford
John Keyser,C. R. Crawford
M. G. Sharma,C. R. Crawford
J. Emert,C. R. Crawford
M. Olano,C. R. Crawford
P. O. Baehmann,C. R. Crawford
E. S. Baugher,C. R. Crawford
T. Auer,C. R. Crawford
Christopher L. Smith,C. R. Crawford
Ming Lin,C. R. Crawford
Y. Zhu,C. R. Crawford
P. C. P. Bhatt,C. R. Crawford
Sanjeev Saxena,C. R. Crawford
W.-P. Chin,C. R. Crawford
W. Chin,C. R. Crawford
S. Ludke,C. R. Crawford
Gregory E. Shannon,C. R. Crawford
B. Birgisson,C. R. Crawford
M. M. Bayer,C. R. Crawford
A. Klapper,C. R. Crawford
H. Pfister,C. R. Crawford
Tim Culver,C. R. Crawford
Karin Weinbrecht,C. R. Crawford
A. W. Toga,C. R. Crawford
J. Fredrick Cornhill,C. R. Crawford
Jeong-In Doh,C. R. Crawford
S. H. Kim,C. R. Crawford
Madhav K. Ponamgi,C. R. Crawford
Suboth Kumar,C. R. Crawford
W. Garret,C. R. Crawford
G. Sazaklis,C. R. Crawford
W. Garrett,C. R. Crawford
Rao Garimella,C. R. Crawford
D. A. Bourne,C. R. Crawford
Robin Liu,C. R. Crawford
Eugene Joseph,C. R. Crawford
B. Awerbuch,C. R. Crawford
D. M. Keirsey,C. R. Crawford
Karel Zikan,C. R. Crawford
S. Gottschalk,C. R. Crawford
H. Sowizral,C. R. Crawford
G. Lukacs,C. R. Crawford
H. E. Cline,C. R. Crawford
Mark Goldberg,C. R. Crawford
Sandor P. Fekete,C. R. Crawford
Jae-Hoon Kim,C. R. Crawford
N. Baek,C. R. Crawford
Ming C. Lin,C. R. Crawford
B. C. Teeter,C. R. Crawford
S. K. Kurtz,C. R. Crawford
A. Stein,C. R. Crawford
Raj Shekhar,C. R. Crawford
J. McGrew,C. R. Crawford
Elias Fayyad,C. R. Crawford
Tom Hudson,C. R. Crawford
Theresa M. Silberberg,C. R. Crawford
Sairam Subramanian,C. R. Crawford
Chan-Su Shin,C. R. Crawford
J. R. Banavar,C. R. Crawford
S.-H. Choi,C. R. Crawford
Sung Yong. Shin,C. R. Crawford
L. Andor,C. R. Crawford
Jae-Ha Lee,C. R. Crawford
W. Ray,C. R. Crawford
D. Glasser,C. R. Crawford
Y. Zhou,C. R. Crawford
M. Benelli,C. R. Crawford
V. C. Prasad,C. R. Crawford
Y. Lin,C. R. Crawford
Xinyu Xiang,C. R. Crawford
Jay Bagga,C. R. Crawford
T. He,C. R. Crawford
Jonathan Berry,C. R. Crawford
Nathaniel Dean,C. R. Crawford
N. Tishby,C. R. Crawford
D. W. Payton,C. R. Crawford
Hansong Zhang,C. R. Crawford
D. Weinshall,C. R. Crawford
J. El-Sana,C. R. Crawford
F. J. Schmitt,F. J. Schmitt
W. Du,F. J. Schmitt
B. A. Barsky,F. J. Schmitt
Y.-D. Liang,F. J. Schmitt
B. Gholizadeh,F. J. Schmitt
R. H. Bartels,F. J. Schmitt
M. Slater,F. J. Schmitt
M.-E. Algorri,F. J. Schmitt
J. C. Beatty,F. J. Schmitt
D. Gusfield,D. Gusfield
C. Martel,D. Gusfield
R. Subramonian,D. Gusfield
R. M. Karp,D. Gusfield
D. K. Weisser,D. Gusfield
J. W. Byers,D. Gusfield
A. Borodin,D. Gusfield
R. Aleliunas,D. Gusfield
R. Ostrovsky,D. Gusfield
S. Li,D. Gusfield
N. Karmarkar,D. Gusfield
Michael G. Luby,D. Gusfield
U. V. Vazirani,D. Gusfield
J. Edmonds,D. Gusfield
P. Dagum,D. Gusfield
D. Naor,D. Gusfield
E. Kushilevitz,D. Gusfield
L. A. Newberg,D. Gusfield
Y. Rabani,D. Gusfield
E. Santos,D. Gusfield
M. Adler,D. Gusfield
K. Balasubramanian,D. Gusfield
A. Park,D. Gusfield
R. J. Lipton,D. Gusfield
R. E. Miller,D. Gusfield
R. Shamir,D. Gusfield
B. Dietrich,D. Gusfield
R. W. Irving,D. Gusfield
K. E. Schauser,D. Gusfield
S. Ben-David,D. Gusfield
M. Mihal,D. Gusfield
T. von Eicken,D. Gusfield
Gabor Tardos,D. Gusfield
A. Wigderson,D. Gusfield
C. Rackoff,D. Gusfield
F. Alizadeh,D. Gusfield
D. E. Culler,D. Gusfield
A. Sahay,D. Gusfield
D. A. Patterson,D. Gusfield
Arun K. Pujari,Arun K. Pujari
Lavakusha,Arun K. Pujari
others,Arun K. Pujari
M. Popovic,Arun K. Pujari
V. Cappellini,Arun K. Pujari
H.-P. Wang,Arun K. Pujari
S. Nagashima,Arun K. Pujari
F. Kimura,Arun K. Pujari
H. Chiyokura,Arun K. Pujari
Brad Myers,Arun K. Pujari
Isabel F. Cruz,Arun K. Pujari
James E. Baker,Arun K. Pujari
Giuseppe Liotta,Arun K. Pujari
J. P. Twarog,Arun K. Pujari
P. Srinivasan,Arun K. Pujari
K. Shanmukh,Arun K. Pujari
T. Helgason,Arun K. Pujari
Fabrizio d'Amore,Arun K. Pujari
P. G. Reddy,Arun K. Pujari
J. L. Udy,Arun K. Pujari
P. van Hentenryk,Arun K. Pujari
T. Horvath,Arun K. Pujari
G. Spur,Arun K. Pujari
Jim Hollan,Arun K. Pujari
Thomas Dean,Arun K. Pujari
John Doyle,Arun K. Pujari
H. L. Tan,Arun K. Pujari
Michael C. Loui,Arun K. Pujari
Micheal B. Monagan,Micheal B. Monagan
Gaston H. Gonnet,Micheal B. Monagan
R. Baeza-Yates,Micheal B. Monagan
Joseph C. Culberson,Micheal B. Monagan
J. M. Robson,Micheal B. Monagan
Claude Puech,Micheal B. Monagan
Stephane Riviere,Micheal B. Monagan
Pierre Angelier,Micheal B. Monagan
Michel Pocchiola,Micheal B. Monagan
C. Mathieu,Micheal B. Monagan
Ph. Flajolet,Micheal B. Monagan
D. Gardy,Micheal B. Monagan
David J. Jeffrey,Micheal B. Monagan
Anne Verroust,Micheal B. Monagan
M. Nivat,Micheal B. Monagan
D. Girault-Beauquier,Micheal B. Monagan
Rachel Orti,Micheal B. Monagan
Gert Vegter,Micheal B. Monagan
Robert A. Reckhow,Micheal B. Monagan
George Drettakis,Micheal B. Monagan
Francis Lazarus,Micheal B. Monagan
Robert M. Corless,Micheal B. Monagan
Benton L. Leong,Micheal B. Monagan
P. Zimmerman,Micheal B. Monagan
S. X. Sillion,Micheal B. Monagan
H. Yahia,Micheal B. Monagan
E. Remila,Micheal B. Monagan
D. E. G. Hare,Micheal B. Monagan
W. P. Horn,Micheal B. Monagan
J. I. Munro,Micheal B. Monagan
Bruce W. Char,Micheal B. Monagan
Fredo Durand,Micheal B. Monagan
A. Gueziec,Micheal B. Monagan
H. Suwanda,Micheal B. Monagan
Keith O. Geddes,Micheal B. Monagan
J.-M. Steyaert,Micheal B. Monagan
Stephen M. Watt,Micheal B. Monagan
D. L. Taylor,Micheal B. Monagan
M. Regnier,Micheal B. Monagan
D. Beauquier,Micheal B. Monagan
C. Peuch,Micheal B. Monagan
D. Gouyou-Beauchamps,Micheal B. Monagan
B. Salvy,Micheal B. Monagan
